timestamp, bid_price, bid_size, bid_exchange, ask_price, ask_size, ask_exchange, trade_price, trade_size, trade_exchange, volume, notional_volume, vwap, nbb_agg_size, nbb_no_of_exchange, nbo_agg_size, nbo_no_of_exchange, is_odd_lot, is_hidden_order, is_mid_order, is_buy_order, is_sell_order, is_trade_through 
1635341406505, 97.3, 100, EDGX, 98.49, 100, XNAS, 98.49, 41, XADF, 4963, 482515, 97.2225, 200, 2, 100, 1, 1, 1, 0, 1, 0, 0
1635341410825, 97.3, 100, IEXG, 98, 300, XNAS, 97.86, 129, XADF, 5092, 495139, 97.2386, 200, 2, 300, 1, 0, 1, 0, 1, 0, 0
1635341413298, 97.3, 100, IEXG, 98, 400, XNAS, 97.3001, 1, XADF, 5093, 495236, 97.2386, 200, 2, 400, 1, 1, 1, 0, 0, 1, 0
1635341414674, 97.3, 100, IEXG, 98, 400, XNAS, 97.7136, 15, XADF, 5108, 496702, 97.24, 200, 2, 400, 1, 1, 1, 0, 1, 0, 0
1635341417569, 97.3, 100, IEXG, 98, 400, XNAS, 97.65, 250, XADF, 5358, 521115, 97.2592, 200, 2, 500, 2, 0, 1, 1, 0, 0, 0
1635341418283, 97.3, 100, IEXG, 98, 400, XNAS, 97.43, 29, BATY, 5387, 523940, 97.2601, 200, 2, 500, 2, 1, 0, 0, 0, 1, 0
1635341427694, 97.3, 100, EDGX, 97.99, 200, BATS, 97.6985, 15, XADF, 5402, 525406, 97.2613, 100, 1, 200, 1, 1, 1, 0, 1, 0, 0
1635341431262, 97.3, 100, EDGX, 97.99, 200, BATS, 97.4087, 4, XADF, 5406, 525795, 97.2614, 200, 2, 200, 1, 1, 1, 0, 0, 1, 0
1635341433297, 97.3, 100, EDGX, 97.98, 200, XNAS, 97.64, 10, XADF, 5416, 526772, 97.2621, 200, 2, 300, 2, 1, 1, 1, 0, 0, 0
1635341438107, 97.3, 100, EDGX, 97.6, 100, XNAS, 97.3326, 389, XADF, 5805, 564634, 97.2668, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635341438107, 97.3, 100, EDGX, 97.6, 100, XNAS, 97.28, 25, XNAS, 5830, 567066, 97.2669, 100, 1, 100, 1, 1, 0, 0, 0, 1, 1
